Id,target,RevolvingUtilizationOfUnsecuredLines,age,NumberOfTime30-59DaysPastDueNotWorse,DebtRatio,MonthlyIncome,NumberOfOpenCreditLinesAndLoans,NumberOfTimes90DaysLate,NumberRealEstateLoansOrLines,NumberOfTime60-89DaysPastDueNotWorse,NumberOfDependents
146470,0,0.115951535,63y,0,0.528617047,4070.0,12,0,1,0,0.0
75121,0,0.26134417,32y,0,0.180876595,7916.0,5,0,0,0,0.0
9972,0,0.052571597,57y,0,0.59544292,4300.0,4,0,2,0,0.0
122724,0,0.005726006,83y,0,0.0006775069999999,1475.0,2,0,0,0,0.0
118459,0,0.741358524,67y,0,0.45695643,9501.0,20,0,1,0,0.0
57821,1,0.906145847,36y,0,0.4931963339999999,3600.0,5,0,2,0,0.0
123374,0,0.003066564,62y,0,0.27283237,2594.0,6,0,0,0,2.0
41300,0,0.058462515,41y,0,1248.0,,9,0,1,0,
121489,0,0.041067683,56y,0,0.422578048,11178.0,12,0,4,0,1.0
111858,0,0.137619344,53y,0,0.492512479,6610.0,4,0,2,0,2.0
90305,1,0.886113886,49y,2,1.636486486,1479.0,5,1,1,2,1.0
126932,0,0.005289981,72y,0,81.0,,2,0,0,0,0.0
84037,0,0.62808179,60y,0,0.077490314,8000.0,5,0,0,0,0.0
38438,0,0.5604349820000001,61y,0,0.194565345,8500.0,6,0,1,0,1.0
5787,0,0.9999999,35y,1,0.331213085,2200.0,3,0,1,0,0.0
18300,1,0.761560592,65y,1,0.38150697,5666.0,6,1,1,0,0.0
27293,0,0.057547123,40y,0,0.246459481,5083.0,7,0,2,0,0.0
64442,0,0.206558688,63y,0,0.322559147,3000.0,5,0,0,0,0.0
27815,0,0.343069405,65y,0,0.17159519,19376.0,8,0,2,0,0.0
84784,0,0.328381855,47y,0,0.3958868889999999,8946.0,12,0,2,0,2.0
111081,1,0.48299672,50y,4,1.346057714,4400.0,26,1,3,2,0.0
147146,0,0.0,79y,0,0.0,,1,0,0,0,
11777,0,0.10565619,49y,0,0.3691286589999999,5875.0,17,0,2,0,0.0
101281,0,0.9999999,36y,0,0.51109778,3333.0,4,0,2,0,0.0
72335,0,0.332156756,44y,0,0.292724196,6500.0,8,0,2,0,0.0
118886,0,0.006666594,69y,0,0.002399774,7083.0,8,0,0,0,0.0
145211,0,0.9999999,29y,2,0.356211004,3525.0,2,1,1,1,3.0
133360,0,0.289697732,57y,0,0.191539674,3805.0,7,0,0,0,0.0
47328,0,0.351399526,62y,0,0.167949251,9615.0,7,0,1,0,0.0
147415,0,0.012932913,67y,1,0.130994497,10175.0,11,0,1,0,1.0
27349,0,0.5691674760000001,29y,0,0.4531093779999999,5000.0,12,0,1,0,0.0
115277,0,0.9999999,58y,1,0.233649628,9800.0,4,0,3,0,1.0
122323,0,0.262688503,56y,0,0.491135421,2650.0,12,0,1,0,0.0
113096,0,0.911739503,60y,1,0.333333333,3500.0,9,1,0,0,3.0
88814,0,0.035964036,21y,0,0.00116144,860.0,2,0,0,0,0.0
66335,0,0.522084452,27y,0,0.687862428,5000.0,8,0,1,0,0.0
15901,0,0.9999999,67y,0,0.085045843,3162.0,2,0,0,0,0.0
68837,0,0.1354575459999999,66y,0,0.216021393,8600.0,29,0,2,0,0.0
79568,0,0.243237193,39y,0,0.5711543729999999,3646.0,14,0,1,0,0.0
135328,0,0.0,28y,0,0.08788005,2400.0,4,0,0,0,0.0
4631,0,0.018167762,86y,0,44.0,,5,0,0,0,0.0
6594,0,0.605880434,57y,1,0.8014822659999999,5666.0,19,0,1,0,1.0
23360,0,0.021832606,87y,0,1373.0,,3,0,1,0,0.0
18233,0,0.044062892,59y,0,0.395579612,6650.0,8,0,1,0,0.0
5213,0,0.101234523,41y,0,0.397365317,5085.0,10,0,1,0,0.0
60926,0,0.768313458,52y,0,0.575212394,2000.0,4,0,0,0,2.0
54717,0,0.215068058,49y,1,4185.0,,13,0,2,0,
21399,0,0.11114927,47y,0,0.29890848,13100.0,7,0,2,0,3.0
34384,0,0.0500316659999999,85y,0,44.0,,2,0,0,0,0.0
132139,0,0.062223565,37y,0,0.0145620519999999,4600.0,5,0,0,0,0.0
144219,0,0.0182824969999999,72y,0,0.2167278489999999,13892.0,10,0,2,0,0.0
4232,0,0.9999999,78y,0,916.0,,1,0,1,0,0.0
91142,0,0.9999999,86y,0,0.053320861,3206.0,7,0,0,0,0.0
71155,0,0.134260522,70y,0,0.395189003,2036.0,4,0,1,0,0.0
149816,0,0.0248974179999999,75y,0,0.167519182,4691.0,15,0,1,0,0.0
88630,0,0.907443702,49y,0,0.197609638,21000.0,12,1,3,0,1.0
123993,0,0.030464636,59y,0,0.001039917,12500.0,4,0,0,0,0.0
56942,0,0.9999999,80y,0,0.00049975,2000.0,0,0,0,0,0.0
69441,0,0.038982225,88y,0,0.003239935,16666.0,7,0,0,0,0.0
19526,0,0.013427612,46y,0,0.173541193,9236.0,3,0,2,0,3.0
110352,0,0.087152141,30y,0,0.11572536,3611.0,16,0,0,0,1.0
83001,1,1.098901099,29y,1,0.614311704,1648.0,7,0,0,0,1.0
114800,0,0.210965882,52y,0,0.2808050689999999,13414.0,13,0,2,0,0.0
135773,0,0.9999999,35y,1,0.222654081,1800.0,1,0,0,0,4.0
38998,0,0.042957043,55y,0,0.00166627,4200.0,6,0,0,0,0.0
110760,0,0.031703879,56y,0,0.945005612,1781.0,9,0,1,0,0.0
68351,0,0.079776005,44y,0,0.172341383,20000.0,6,0,2,0,2.0
60096,0,0.123235982,28y,0,0.267294118,2124.0,3,0,0,0,1.0
131018,0,0.028351025,58y,0,0.206003485,12625.0,9,0,1,0,0.0
10975,0,0.041625708,60y,0,1.03018018,2219.0,9,0,1,0,0.0
118590,0,0.012466768,52y,0,0.0960965219999999,14089.0,7,0,1,0,3.0
19771,0,0.063214604,81y,0,0.008274435,5800.0,3,0,0,0,0.0
127683,1,0.654469106,25y,0,0.4333020929999999,3200.0,6,0,0,0,0.0
68048,0,0.0,58y,0,0.387662705,5300.0,8,1,1,0,0.0
4443,0,0.9999999,33y,1,0.160309563,3617.0,1,0,0,0,3.0
410,0,0.026885902,36y,0,0.344879921,11200.0,6,0,2,0,2.0
98321,0,0.029267937,40y,2,0.630504701,8083.0,9,0,4,0,2.0
123621,0,0.7206193940000001,60y,0,3636.0,,6,0,2,0,0.0
36563,0,0.0,62y,0,0.066692554,10300.0,7,0,0,0,0.0
82555,0,0.222364921,49y,0,0.129486201,9166.0,4,0,1,0,7.0
78471,1,0.61471897,61y,0,5617.0,,27,0,1,0,
94381,0,0.59675226,48y,1,0.3036314189999999,6250.0,6,0,1,0,1.0
112207,0,0.011296396,55y,0,0.230196645,9000.0,10,0,1,0,1.0
120633,0,0.815439035,57y,0,0.502660407,6389.0,13,0,1,0,2.0
14422,0,0.056839564,60y,0,0.258395391,7116.0,17,0,1,0,1.0
69354,0,0.241671474,63y,1,2719.0,,11,0,2,0,0.0
110877,0,0.2246699639999999,67y,0,0.4258254179999999,4421.0,10,0,1,0,0.0
126056,0,0.015851549,61y,0,0.27712048,6000.0,11,0,1,0,1.0
122440,0,0.169138769,51y,0,2347.0,,8,0,1,0,0.0
115318,0,0.001904611,88y,0,0.0,,1,0,0,0,
73433,0,0.871825635,34y,0,0.111687638,7708.0,6,0,0,0,2.0
146902,0,0.240762311,55y,0,1682.0,,7,0,2,0,1.0
72490,0,0.026041999,60y,2,0.1861627669999999,5000.0,8,0,0,0,0.0
55046,0,0.001135346,33y,0,0.0589901679999999,6000.0,9,0,0,0,0.0
83762,1,0.9999999,41y,1,71.0,,5,2,0,1,4.0
131662,0,0.05111846,40y,0,0.2875791139999999,7583.0,9,0,1,0,1.0
22714,0,0.810945274,49y,0,4.0,,1,0,0,0,0.0
78703,1,0.079991112,53y,4,1.767906718,1800.0,11,0,3,0,0.0
82107,0,0.0,51y,0,0.013063183,3750.0,5,0,1,0,2.0
29708,0,0.039176924,53y,1,0.361047411,18750.0,16,0,3,0,3.0
123735,0,0.126127808,69y,0,0.287825908,4870.0,17,0,0,0,1.0
4941,0,0.792340898,40y,0,0.504346761,8166.0,13,0,0,0,0.0
61448,0,0.295253552,75y,1,0.175564887,5000.0,7,0,0,0,1.0
46605,0,0.02741847,63y,0,0.233764136,6189.0,5,0,2,0,3.0
60752,0,0.050659912,50y,0,0.55280858,5500.0,7,0,2,0,1.0
111027,0,0.163741391,26y,0,542.0,,4,0,0,0,0.0
110554,0,0.162346359,58y,0,169.0,,8,0,0,0,0.0
140216,0,0.156935726,41y,0,0.14161946,3000.0,4,0,0,0,0.0
18861,0,0.069358913,49y,0,0.2306194,7700.0,18,0,2,0,3.0
79049,0,0.01019949,93y,0,0.000719942,8333.0,5,0,0,0,0.0
34400,0,0.0,64y,0,0.03310431,1600.0,2,0,0,0,1.0
150,0,0.0,48y,2,0.370876375,3000.0,14,0,1,0,5.0
124217,0,0.832965627,73y,0,0.774069812,5213.0,12,0,1,0,0.0
21032,0,0.6892503959999999,58y,0,0.485873736,8600.0,13,0,2,0,0.0
7130,0,0.010823105,62y,0,8.0,,8,0,0,0,0.0
144905,0,1.113772455,23y,0,0.006765328,2364.0,1,0,0,0,0.0
105251,1,0.890624559,54y,3,3302.0,,7,0,1,1,
72944,0,0.274459098,49y,1,0.417645846,4850.0,11,0,1,0,1.0
121835,0,0.705823373,36y,0,0.51645768,11483.0,12,0,2,0,3.0
24216,0,0.086140396,52y,0,0.398058252,17200.0,8,0,2,0,4.0
27556,0,0.914126417,54y,0,2141.0,,6,0,1,0,2.0
147524,0,0.071163563,30y,0,1340.0,,5,0,1,0,0.0
98379,1,0.9999999,57y,0,0.0,5500.0,0,0,0,0,0.0
59374,0,0.024454885,73y,0,0.1726408189999999,4100.0,4,0,1,0,0.0
60590,0,0.00938083,69y,0,0.177455636,4000.0,8,0,0,1,1.0
121129,0,0.022194581,52y,0,1.322384428,1643.0,10,0,1,0,0.0
3264,0,0.0612051329999999,45y,0,1172.0,,9,0,1,0,5.0
26311,0,1.094905095,26y,1,0.027801911,1150.0,1,0,0,0,0.0
105440,0,0.0,50y,0,0.921882581,2060.0,8,0,2,0,1.0
7274,1,0.9999999,49y,0,0.0416501389999999,5041.0,2,0,0,1,0.0
104807,0,0.117848911,65y,0,0.15855573,1273.0,8,0,0,0,0.0
10680,0,0.9999999,53y,1,0.0136084939999999,6686.0,1,1,0,0,0.0
149516,0,0.199823956,54y,0,0.457744601,3750.0,12,0,1,0,0.0
52804,0,0.026849332,80y,0,0.008663779,3000.0,3,0,0,0,0.0
85551,0,0.065489119,65y,0,0.238253915,3000.0,6,0,0,0,1.0
117818,0,0.139867246,42y,0,0.570088762,5970.0,9,0,1,0,3.0
134976,0,0.181590943,39y,1,0.91720414,6666.0,12,0,4,0,1.0
70534,0,0.271869125,34y,0,0.396201266,3000.0,10,1,1,0,2.0
17167,0,0.419457537,43y,0,4439.0,0.0,14,0,3,0,0.0
92036,0,0.078138437,48y,0,0.384750992,6806.0,9,0,2,0,4.0
72687,0,0.963012329,61y,0,0.590427241,9338.0,12,0,2,0,0.0
11027,0,0.014592536,56y,0,0.143816989,6250.0,9,0,1,0,1.0
124998,1,1.153692615,62y,1,448.0,,2,1,0,0,0.0
21958,0,0.021760544,72y,0,0.0903369119999999,2700.0,6,0,0,0,0.0
56608,0,0.566452332,68y,0,0.269657501,8291.0,8,0,2,0,1.0
40027,0,0.000829317,63y,0,0.1435856409999999,10000.0,12,0,2,0,0.0
89850,0,0.461393179,63y,0,0.23364033,4125.0,5,0,1,0,0.0
94352,0,0.99377301,37y,1,3219.0,,9,0,1,0,0.0
69631,0,0.191160295,65y,0,0.156987924,13000.0,4,0,2,0,0.0
39475,0,0.291585756,49y,0,0.4705692629999999,6200.0,12,0,1,0,0.0
13444,0,0.965356429,50y,0,0.00691609,12000.0,1,0,0,0,0.0
55952,0,0.161858116,52y,0,0.339415146,4000.0,18,0,1,0,0.0
18228,0,0.002334699,65y,0,12778.0,0.0,4,0,0,0,1.0
111604,0,0.648785583,44y,0,0.240317776,12083.0,6,0,1,0,3.0
68147,0,0.023376556,56y,0,0.176450912,11957.0,8,0,1,0,2.0
132793,0,0.011359546,51y,0,0.222203068,5800.0,4,0,1,0,1.0
90548,0,0.69589,51y,2,0.185049093,16600.0,10,0,2,0,0.0
19395,0,0.154342283,42y,1,669.0,,3,0,0,0,0.0
16981,0,0.9999999,54y,0,0.015755984,9900.0,0,1,0,0,2.0
33111,0,0.480365164,56y,0,0.106207289,3511.0,3,0,0,0,1.0
1195,0,0.19129696,70y,0,0.213109877,10083.0,15,0,1,0,0.0
117584,0,0.623488774,56y,0,1335.0,,3,0,1,0,0.0
105352,0,0.035261096,40y,1,0.507873032,4000.0,12,0,1,0,2.0
110488,0,0.125593606,79y,0,97.0,,9,0,0,0,0.0
122592,0,0.0,72y,0,0.0,,3,0,0,0,
81213,0,0.242298837,54y,0,3480.0,,12,0,2,0,0.0
143529,0,0.426137381,64y,0,0.3621132279999999,7400.0,17,0,0,0,1.0
95089,0,0.027931471,80y,0,0.039156627,331.0,3,0,0,0,0.0
7641,0,0.387643334,42y,0,0.188494078,5909.0,7,0,0,0,0.0
131943,0,0.485396611,56y,1,0.569373794,5700.0,11,1,1,0,2.0
9458,0,0.125995869,33y,0,0.312213142,8932.0,9,0,1,0,2.0
19156,0,0.317094337,44y,0,1.049382716,1700.0,9,0,2,0,0.0
47053,0,0.343528722,56y,0,0.7298302720000001,4300.0,12,0,2,0,0.0
84159,0,0.0,70y,0,1089.0,,4,0,1,0,0.0
36825,0,0.004260728,69y,0,285.0,,11,0,1,0,0.0
3561,0,0.0,54y,0,0.180681427,8716.0,10,0,1,0,0.0
118202,0,0.102860992,37y,0,4432.0,,8,0,3,0,0.0
61405,0,0.085427351,50y,0,0.291588551,8000.0,8,0,0,0,0.0
135156,0,0.33798927,62y,0,0.546069835,6500.0,9,0,2,0,0.0
132097,1,0.9999999,48y,1,0.00538358,5200.0,0,1,0,0,0.0
110607,0,0.6678109210000001,76y,0,0.443095901,5025.0,13,0,1,0,0.0
118211,0,0.706464442,58y,0,0.254202432,11183.0,10,0,0,0,1.0
22084,0,0.010771552,67y,0,0.582608696,5174.0,9,0,3,0,1.0
38855,0,0.96119687,26y,1,278.0,,4,1,0,1,0.0
15054,0,0.251542834,61y,0,0.272322152,12341.0,13,0,2,0,0.0
34968,0,0.643104377,32y,0,0.249571551,4667.0,5,0,0,0,0.0
78227,0,0.817532617,60y,1,0.612238716,3300.0,6,0,0,0,0.0
73072,0,0.041647698,67y,0,0.208115335,8600.0,8,0,1,0,0.0
40293,0,0.296772208,52y,0,0.996964777,14166.0,18,0,6,0,0.0
131751,0,0.025913903,78y,0,0.012362637,2183.0,4,0,0,0,1.0
73356,0,0.334613743,58y,0,0.463594219,3666.0,8,0,1,0,0.0
135919,0,0.0093561069999999,59y,0,12.0,,3,0,0,0,0.0
73422,0,0.07992008,23y,0,0.000396589,5042.0,2,0,0,0,0.0
60706,0,0.865713429,58y,0,0.474561209,4500.0,9,0,2,0,0.0
92608,0,0.000168112,89y,0,0.0,,6,0,0,0,0.0
641,0,0.0,53y,0,2719.0,,5,0,1,0,0.0
87036,0,0.9999999,46y,0,0.079096045,2300.0,2,0,0,0,2.0
34605,0,0.009730395,87y,0,1178.0,,9,0,1,0,0.0
128593,0,0.00592843,80y,0,7.0,,6,0,0,0,
146737,0,0.9999999,26y,0,0.168443497,1875.0,2,0,0,0,1.0
46342,1,0.660998955,46y,5,0.44880536,16866.0,17,0,7,0,0.0
146325,0,0.017090288,34y,1,456.0,,4,0,0,0,0.0
92635,0,0.155333622,69y,0,4224.0,,13,0,4,0,0.0
84187,0,0.0,59y,0,0.348895225,2805.0,7,0,1,0,0.0
98820,0,0.00049995,47y,0,0.6685865129999999,8333.0,5,0,2,0,0.0
12923,0,0.470490199,41y,0,0.912908709,10000.0,11,0,2,0,3.0
72637,0,0.002499886,38y,0,0.398983102,6686.0,6,0,2,0,0.0
89980,0,0.726047508,69y,0,0.488911634,2930.0,12,0,0,0,0.0
10777,0,0.42579785,28y,0,0.391862955,1400.0,11,0,0,0,0.0
29771,1,0.471885029,51y,0,1788.0,,8,6,2,0,3.0
49947,0,0.60931311,42y,3,0.515836149,4735.0,10,0,2,0,3.0
79447,0,0.355575387,43y,0,0.967129109,8000.0,10,0,2,0,2.0
2317,1,0.016814976,43y,1,0.029509816,8098.0,6,0,0,1,0.0
52593,1,0.99440112,64y,2,0.546542235,4178.0,4,1,0,1,3.0
69895,0,0.020641514,33y,0,0.166752181,3897.0,6,0,0,0,2.0
65944,0,0.076452229,70y,0,0.470865418,8700.0,14,0,2,1,2.0
69834,1,0.0505429259999999,71y,1,0.184942206,3200.0,7,0,0,0,0.0
141976,0,0.00555535,42y,0,0.59347293,5300.0,11,0,1,0,1.0
3126,0,0.3072220539999999,63y,3,888.0,0.0,8,0,1,0,1.0
83012,0,0.093584581,64y,0,0.681263747,5000.0,18,0,2,0,2.0
140898,0,0.138296539,82y,0,0.3739248529999999,4417.0,10,0,1,0,0.0
1253,0,0.037273952,63y,0,0.953488372,1805.0,8,0,1,0,0.0
42786,0,0.1343084769999999,75y,1,0.269367158,7331.0,12,1,1,0,1.0
33280,0,0.180917968,46y,0,0.605541789,4438.0,10,0,1,0,1.0
79405,0,0.488969179,46y,0,0.259880055,13005.0,14,0,1,0,1.0
27981,0,0.2145013919999999,32y,0,0.2119989239999999,3716.0,8,0,0,0,2.0
24964,1,0.9999999,58y,0,0.023353573,2140.0,1,0,0,0,0.0
53448,0,0.0,31y,0,0.648183556,4183.0,9,0,1,0,2.0
106156,0,0.209101258,71y,0,0.121893839,6800.0,9,0,1,0,0.0
95357,1,0.9999999,46y,0,0.0,,0,1,0,0,0.0
77277,0,0.9999999,55y,0,68.0,,2,0,0,0,0.0
25715,0,0.379236395,72y,0,0.4331220289999999,12619.0,14,0,3,0,3.0
102313,0,0.001479047,65y,0,2.0,,6,0,0,0,0.0
22945,0,0.036783087,41y,0,0.589470177,3000.0,5,0,0,0,2.0
6280,1,0.9999999,51y,98,0.0,7500.0,0,98,0,98,0.0
146613,0,0.0443513129999999,50y,1,858.0,,6,0,1,0,0.0
96237,0,0.497460102,43y,0,0.407017231,11200.0,9,0,3,0,3.0
20206,0,0.0061508999999999,43y,0,0.555992141,7125.0,8,0,2,0,4.0
69264,0,0.0351837829999999,53y,0,0.669208692,12194.0,10,0,3,0,2.0
18377,0,0.026423281,67y,0,570.0,,9,0,1,0,0.0
136249,0,0.0928404759999999,40y,0,157.0,,9,0,0,0,
63644,0,0.039236541,35y,0,0.277244723,9900.0,14,0,1,0,1.0
100818,0,0.45741401,49y,0,0.269408266,9750.0,5,0,2,0,1.0
66660,0,0.284613758,57y,0,0.647746501,6500.0,17,0,2,0,4.0
106984,0,0.782658581,36y,1,0.290495737,3166.0,12,0,0,0,1.0
67303,0,0.0,24y,0,0.0,2083.0,1,0,0,0,0.0
59874,0,0.207579049,44y,0,0.451689672,2100.0,6,0,0,0,2.0
147599,0,0.57114611,62y,0,2494.0,,8,0,1,0,0.0
50181,0,0.6782110720000001,54y,0,0.22372856,13350.0,3,0,1,0,2.0
77342,0,0.670411537,61y,0,1.089165091,3700.0,15,1,1,0,1.0
42566,0,0.131885215,60y,0,0.507605389,2300.0,7,1,2,0,0.0
80480,0,0.9999999,43y,1,2097.0,,7,0,1,0,0.0
3749,0,0.484437241,62y,0,0.4454636979999999,8938.0,13,0,2,0,0.0
122431,0,0.130554139,62y,0,0.273026316,4255.0,13,0,0,0,0.0
82473,1,0.8011499590000001,74y,1,4493.0,,14,0,1,0,0.0
52537,0,0.088628469,78y,0,0.366589327,861.0,6,0,1,0,1.0
108237,0,0.0,27y,0,0.633373934,820.0,2,0,0,0,0.0
33518,0,0.9999999,55y,0,0.243397573,1400.0,1,0,0,0,0.0
114201,0,0.206215779,42y,0,2130.0,,11,0,1,0,0.0
36400,0,0.386624505,48y,0,0.292553791,8876.0,15,0,1,0,2.0
140161,0,0.002058702,63y,0,0.145737855,12000.0,7,0,1,0,0.0
136568,0,0.893003344,48y,0,0.295769079,10115.0,6,0,1,0,3.0
139102,0,0.426643339,38y,0,0.231884058,2000.0,3,0,0,0,0.0
59300,0,0.121974446,33y,0,0.371713509,3308.0,8,0,1,0,0.0
139125,0,0.652014204,51y,0,0.538205189,4200.0,12,0,2,0,4.0
5851,0,0.001935421,86y,0,0.000488759,2045.0,1,0,0,0,0.0
94810,0,0.055064008,70y,0,0.15315659,5242.0,9,0,0,0,1.0
49502,0,0.3111677,51y,0,0.36218198,9000.0,26,0,0,0,1.0
115806,0,0.000523678,63y,2,0.067135167,6687.0,9,0,0,0,2.0
66897,0,0.359686537,63y,0,2140.0,,5,0,1,0,1.0
5250,1,0.9999999,27y,0,0.115247806,4216.0,2,0,0,1,0.0
83916,0,0.1142647619999999,67y,0,0.091966658,10916.0,6,0,1,0,0.0
71794,0,0.031053246,47y,0,0.451403888,8333.0,10,0,4,0,2.0
15828,0,0.008258629,73y,1,0.074115736,8000.0,4,0,1,0,0.0
26400,0,0.0,57y,0,0.1905860639999999,6500.0,3,0,0,0,0.0
74000,0,0.0,55y,0,1479.0,,2,0,1,0,0.0
109189,0,0.84147496,44y,4,0.429691877,5354.0,18,0,2,0,1.0
85759,0,0.0073470559999999,44y,0,0.2468784889999999,9850.0,14,0,1,0,2.0
43911,0,0.225145893,56y,1,8081.0,,6,0,2,0,3.0
128887,0,0.0,73y,0,0.0,,3,0,0,0,0.0
9098,0,0.223315903,42y,0,0.004374089,4800.0,1,0,0,0,3.0
138407,0,0.0,85y,0,118.0,,4,0,0,0,
48327,0,0.900010203,32y,0,0.172413793,2000.0,4,0,0,0,2.0
30147,0,0.089590183,48y,0,0.004679906,16666.0,5,0,0,0,0.0
65491,0,0.0053094569999999,58y,0,0.442843137,10199.0,12,0,1,0,0.0
140415,0,0.0,50y,0,0.237976202,10000.0,4,0,1,0,1.0
113208,0,0.745389913,25y,0,0.12180268,820.0,4,0,0,0,0.0
90201,0,0.47900323,68y,0,0.540342298,1226.0,3,0,1,0,0.0
84949,0,0.049011809,49y,0,1.015912481,4021.0,16,0,2,0,2.0
64292,0,0.0232861979999999,65y,0,4871.0,,20,0,3,0,1.0
89385,0,0.072139423,48y,0,0.015549223,20000.0,7,0,0,0,1.0
149082,1,0.906632555,60y,0,0.578005788,3800.0,15,0,0,0,0.0
124030,0,0.561685133,74y,0,0.646633529,4425.0,8,0,1,0,1.0
28166,0,0.00473163,58y,0,0.228163993,14585.0,8,0,1,0,0.0
95869,0,0.9999999,58y,0,0.172369765,11747.0,6,0,1,0,0.0
35622,0,0.007668324,76y,0,7.0,,6,0,0,0,0.0
136708,0,0.018709009,69y,0,1077.0,,10,0,1,0,1.0
28613,0,0.009317088,57y,0,0.0044977509999999,2000.0,6,0,0,0,0.0
33672,0,0.043259843,72y,0,0.3579182629999999,6263.0,9,0,2,0,0.0
123667,0,0.2934224239999999,66y,0,0.931453427,6666.0,23,0,1,0,0.0
86441,1,0.9999999,41y,0,0.868131868,1000.0,1,0,0,1,5.0
108728,0,0.227150365,41y,0,0.105498836,5582.0,2,0,0,0,4.0
85689,0,0.013999333,38y,0,0.071678322,7435.0,4,0,0,0,1.0
138872,0,0.423723517,50y,0,0.18277563,7500.0,5,0,1,0,0.0
96562,0,0.9999999,52y,2,0.49704282,4226.0,9,2,3,2,3.0
4979,0,0.025220124,65y,0,0.00539892,5000.0,6,0,0,0,0.0
67768,0,0.030624234,70y,0,0.256783776,3500.0,9,0,1,0,0.0
121574,0,0.0,26y,0,688.0,,6,0,0,0,0.0
89374,1,0.954048887,48y,1,1549.0,,21,0,0,1,0.0
111962,0,0.123859518,46y,1,0.07993261,5341.0,3,0,1,0,0.0
17511,0,0.580629981,63y,0,2379.0,,8,0,3,0,0.0
53385,0,0.003001855,37y,0,0.084766094,2500.0,6,0,0,0,0.0
71668,0,0.7866358179999999,64y,1,0.059881129,13459.0,5,0,0,0,2.0
43252,0,0.975403536,28y,0,0.397540984,2683.0,4,0,1,0,0.0
12028,0,0.0,77y,0,0.0,8974.0,6,0,0,0,0.0
137380,0,0.9999999,43y,0,0.1494190759999999,3700.0,2,0,0,0,0.0
132829,0,0.508840989,49y,0,0.750835189,7183.0,13,0,3,0,0.0
5986,0,0.162953761,50y,0,0.314114314,6000.0,12,0,2,0,2.0
70806,0,0.8084731209999999,51y,0,0.250475414,7361.0,9,0,0,0,2.0
89643,0,0.9999999,61y,0,582.0,,1,0,0,0,0.0
85891,0,0.0449982559999999,56y,0,0.176902733,10208.0,7,0,1,0,2.0
78360,0,0.6304913010000001,43y,0,0.627340484,5500.0,3,0,2,0,0.0
13799,0,0.059563609,70y,0,0.313457421,6070.0,15,0,1,1,1.0
74866,0,0.020832248,73y,0,0.509321402,4022.0,11,0,1,0,0.0
90463,0,0.076579066,78y,0,440.0,,4,0,0,0,0.0
101733,0,0.008068608,73y,0,0.145866809,5600.0,14,0,1,0,0.0
29548,0,0.011926008,84y,0,35.0,0.0,10,0,0,0,0.0
26962,0,0.9580028,41y,2,990.0,,9,0,0,0,1.0
99373,0,0.073487327,63y,0,0.216436495,8833.0,13,0,1,0,1.0
13486,0,0.101900245,52y,0,0.097717399,14500.0,6,0,1,0,2.0
50422,0,0.344932753,63y,0,0.324042793,3551.0,7,0,1,0,0.0
36116,0,1.089552239,44y,0,0.447188897,4250.0,8,0,1,0,1.0
92549,0,0.097156114,41y,0,0.194480552,10000.0,4,0,1,0,0.0
52449,0,0.012887339,48y,0,4685.0,0.0,8,0,2,0,2.0
103343,0,0.016280309,34y,0,0.12986695,12250.0,13,0,1,0,2.0
86804,1,0.3493018679999999,60y,0,0.265962005,7000.0,14,0,0,0,2.0
65185,0,0.034893465,44y,0,0.010812696,8600.0,8,0,0,0,1.0
132164,0,0.705438129,56y,1,0.344110662,24000.0,13,0,2,1,2.0
140790,0,0.792013414,41y,0,0.498365699,5200.0,12,0,1,0,3.0
21289,0,0.863763348,71y,0,0.283347615,3500.0,2,0,0,0,0.0
101929,0,0.312463117,72y,0,0.963079195,5416.0,17,0,2,0,1.0
55094,0,0.5899547860000001,85y,0,0.7355352540000001,4268.0,13,0,1,0,0.0
15651,0,0.639336066,47y,6,0.373768142,5580.0,11,4,1,1,0.0
146335,0,0.356705732,57y,0,0.560079444,3020.0,12,0,1,0,0.0
110105,0,0.320953226,52y,0,0.494366584,10916.0,19,0,5,0,1.0
16654,0,0.0,59y,0,3192.0,,9,0,2,0,0.0
78904,0,0.0009695789999999,46y,0,1488.0,,3,0,1,0,3.0
88290,0,0.062889446,65y,0,1708.0,,3,0,1,0,
90078,0,0.9999999,39y,1,1388.0,,3,0,1,0,0.0
106900,0,0.164380522,77y,0,0.07467656,21023.0,11,0,0,0,0.0
148579,1,0.9999999,50y,1,0.0211241039999999,2650.0,0,0,0,1,0.0
50158,0,0.9999999,48y,0,0.0,,1,1,0,0,0.0
72155,0,0.0769841659999999,59y,0,0.4410322579999999,3874.0,8,0,1,0,0.0
47351,0,0.102732258,42y,0,0.4549416739999999,7800.0,12,0,1,0,3.0
71711,0,0.218079196,69y,0,1559.0,,13,0,2,0,
116700,0,0.092178156,67y,0,1901.0,,7,0,1,0,0.0
14891,0,0.227428928,26y,0,0.014989293,1400.0,2,0,0,0,0.0
77367,0,0.0,33y,0,0.366378942,11700.0,8,0,3,0,1.0
101875,0,0.071709164,74y,0,296.0,,6,0,0,0,0.0
34180,0,0.340937595,44y,0,301.0,,5,0,0,0,0.0
115088,0,0.320356573,80y,0,0.8225653959999999,3172.0,9,0,1,0,0.0
138484,0,0.457981208,46y,1,0.121247262,7760.0,10,0,0,1,0.0
