ID,col1,col2,col3,col4,col5,col6,col7,col8,col9,col10,col11,col12,col13,col14,col15,col16,col17,col18,col19,col20,target
127,4.19,23.37,0.05,1.65,0.006,7.09,0.47,1.95,1.38,0.46,0.003,0.191,18.27,1.03,0.009,29.38,2.4,0.05,0.35,0.02,0
7841,0.05,19.93,0.09,0.68,0.08,0.48,0.03,0.07,0.61,0.0,0.0,0.076,0.86,2.03,0.003,1.17,2.95,0.04,0.09,0.05,0
2671,0.12,28.83,0.04,0.18,0.006,0.1,0.31,0.46,1.4,0.41,0.008,0.108,5.36,1.91,0.003,8.0,3.52,0.02,0.27,0.08,0
4095,0.0,18.77,0.05,0.73,0.05,0.04,0.05,0.03,0.69,0.0,0.55,0.153,5.91,0.45,0.007,8.79,0.49,0.01,0.0,0.08,0
5508,0.07,10.95,0.03,1.93,0.1,0.28,0.09,1.05,0.31,0.0,0.002,0.17,7.4,0.26,0.001,0.02,0.85,0.04,0.09,0.06,0
4869,0.08,21.95,0.05,0.36,0.09,0.48,0.1,0.05,1.0,0.0,0.75,0.119,8.99,0.27,0.009,7.39,0.22,0.09,0.09,0.02,0
5795,0.02,15.21,0.05,2.89,0.09,0.02,0.09,1.12,1.15,0.69,0.69,0.121,3.43,0.99,0.003,3.03,6.28,0.1,0.05,0.03,0
5215,0.06,29.36,0.04,0.98,0.02,0.04,0.01,1.32,1.3,0.0,0.73,0.086,5.72,0.65,0.001,3.78,3.58,0.07,0.02,0.03,0
748,0.38,20.9,0.04,2.5,0.007,7.05,0.25,1.98,0.51,0.0,0.0,0.152,12.2,1.19,0.008,34.98,1.65,0.04,0.18,0.03,0
1413,1.87,0.7,0.95,2.64,0.0,3.4,0.56,1.78,1.27,0.0,0.002,0.163,19.1,1.12,0.006,10.5,3.61,0.1,0.25,0.04,0
4235,0.05,9.31,0.02,0.41,0.09,0.52,0.08,0.04,0.79,0.0,0.002,0.014,6.83,0.81,0.009,0.52,0.16,0.01,0.01,0.02,1
4943,0.02,3.55,0.03,0.52,0.01,0.08,0.08,0.04,1.41,0.0,0.63,0.128,8.99,0.17,0.01,7.63,1.57,0.02,0.08,0.06,0
7286,0.07,2.84,0.05,0.59,0.07,0.01,0.08,1.18,0.07,0.77,0.77,0.042,17.04,1.34,0.009,12.67,0.01,0.05,0.02,0.06,0
2695,0.09,29.66,0.05,1.19,0.008,6.53,0.64,0.08,1.5,0.1,0.002,0.107,3.95,1.46,0.0,56.82,0.82,0.07,0.36,0.0,0
2221,0.22,6.92,0.03,1.13,0.005,7.24,0.47,0.33,0.82,0.29,0.004,0.093,1.51,1.0,0.004,25.81,0.45,0.03,0.3,0.05,0
1387,0.19,2.5,0.62,2.56,0.01,5.22,0.66,0.86,0.11,0.0,0.85,0.101,6.6,1.21,0.008,43.27,5.59,0.04,0.45,0.06,0
5750,0.04,14.52,0.06,1.62,0.08,0.1,0.07,1.97,0.26,0.51,0.51,0.122,3.36,0.53,0.008,0.28,0.51,0.06,0.05,0.04,0
4957,0.01,24.63,0.02,0.03,0.04,0.02,0.08,0.06,1.02,0.04,0.001,0.075,1.79,0.24,0.0,9.84,0.8,0.03,0.0,0.06,0
1774,2.3,7.7,0.84,1.64,0.04,1.85,0.16,0.99,0.08,0.52,0.52,0.022,12.85,2.42,0.009,16.57,5.84,0.05,0.41,0.07,0
6514,0.05,5.24,0.04,0.2,0.08,0.16,0.08,0.04,0.6,0.39,0.009,0.016,2.5,1.4,0.002,0.62,5.84,0.05,0.03,0.08,0
6479,0.02,23.98,0.01,1.03,0.09,0.37,0.01,0.4,0.71,0.2,0.008,0.022,3.1,1.96,0.009,1.92,0.67,0.09,0.06,0.02,0
1430,3.97,22.46,0.55,3.21,0.08,4.77,0.2,0.05,0.03,0.0,0.002,0.011,7.09,1.38,0.001,11.68,0.55,0.04,0.12,0.07,0
5018,0.07,17.44,0.05,0.12,0.06,0.09,0.01,1.82,0.22,0.0,0.99,0.108,8.46,0.96,0.005,0.04,0.25,0.1,0.09,0.07,0
4219,0.05,2.36,0.02,0.46,0.1,0.69,0.06,0.04,0.17,0.0,0.99,0.096,14.55,0.79,0.008,9.54,3.06,0.08,0.02,0.03,0
7721,0.07,0.46,0.09,2.4,0.04,0.05,0.05,0.07,0.75,0.0,0.0,0.034,5.44,1.6,0.008,7.18,1.84,0.07,0.09,0.07,0
4161,0.02,3.9,0.03,0.23,0.05,0.06,0.08,0.07,0.7,0.01,0.0,0.008,6.74,0.61,0.006,0.17,3.07,0.06,0.04,0.08,1
5781,0.01,24.65,0.07,1.68,0.07,0.55,0.02,0.93,0.62,0.35,0.004,0.198,9.54,0.91,0.001,0.73,0.01,0.06,0.03,0.0,0
1237,2.07,27.55,0.68,3.11,0.09,4.74,0.41,0.78,0.33,0.0,0.5,0.18,17.14,1.94,0.002,55.91,3.48,0.0,0.42,0.02,0
5945,0.01,14.22,0.08,0.26,0.04,0.27,0.08,0.0,0.38,0.04,0.007,0.166,1.23,0.67,0.01,7.2,0.85,0.09,0.09,0.01,0
7892,0.07,20.53,0.08,0.39,0.03,0.03,0.03,0.03,0.61,0.78,0.0,0.146,17.1,1.84,0.003,0.38,4.9,0.05,0.02,0.06,0
2542,0.01,26.55,0.001,3.08,0.007,7.87,0.37,1.75,0.19,0.9,0.9,0.045,4.35,1.32,0.007,43.08,6.79,0.02,0.04,0.06,0
6281,0.07,7,0.04,0.18,0.03,0.04,0.06,1.86,0.42,0.15,0.003,0.115,5.58,1.97,0.005,3.17,0.52,0.06,0.01,0.06,0
3387,0.25,2.5,0.15,2.0,0.03,4.99,0.66,0.86,0.11,0.85,0.85,0.101,6.77,1.33,0.008,43.38,5.59,0.04,0.45,0.06,0
347,0.43,28.46,0.01,2.88,0.007,6.62,0.17,0.75,1.29,0.18,0.001,0.134,12.33,1.12,0.005,41.0,3.39,0.08,0.4,0.05,0
6225,0.04,16.27,0.04,1.64,0.09,0.02,0.06,1.75,0.76,0.26,0.003,0.092,13.48,1.08,0.01,3.82,1.31,0.05,0.03,0.04,0
1803,4.41,29.4,0.49,4.25,0.01,1.65,0.88,1.19,0.38,0.84,0.84,0.064,8.12,1.16,0.005,7.1,3.72,0.07,0.42,0.06,0
2534,0.03,29.15,0.001,3.89,0.001,4.07,0.83,0.26,0.16,0.91,0.91,0.176,6.38,1.2,0.009,38.6,3.22,0.05,0.06,0.09,0
5034,0.05,3.46,0.03,0.09,0.06,0.17,0.05,0.9,0.55,0.0,0.002,0.135,5.64,0.93,0.004,0.25,5.16,0.04,0.05,0.04,0
2244,0.03,18.48,0.03,2.17,0.007,5.21,0.73,0.8,1.28,0.93,0.93,0.184,10.89,1.46,0.003,42.94,5.85,0.09,0.49,0.09,0
4531,0.04,11.36,0.03,0.49,0.08,0.12,0.1,0.05,1.2,0.0,0.002,0.01,18.55,0.36,0.002,4.29,1.7,0.01,0.08,0.04,0
1920,3.33,24.02,0.46,3.83,0.11,5.62,0.31,1.53,0.33,0.8,0.8,0.164,7.85,1.71,0.006,12.85,4.62,0.05,0.07,0.06,0
477,0.15,1.38,0.03,3.14,0.002,2.73,0.39,1.26,0.13,0.93,0.93,0.165,4.0,1.01,0.0,38.53,0.16,0.07,0.27,0.01,1
4981,0.08,14.73,0.02,0.68,0.1,0.06,0.06,0.69,1.06,0.0,0.89,0.061,1.6,0.45,0.0,4.16,3.31,0.01,0.04,0.06,0
5044,0.1,0.12,0.1,0.72,0.1,0.0,0.09,1.71,1.42,0.0,0.002,0.103,16.81,0.44,0.006,7.95,0.51,0.07,0.09,0.0,0
3552,0.1,-0.07,0.62,1.59,0.11,0.26,0.85,0.01,0.34,0.53,0.53,0.001,5.02,1.34,0.007,6.89,6.53,0.07,0.27,0.05,0
6171,0.09,5.7,0.05,0.71,0.05,0.04,0.08,0.5,1.34,0.22,0.003,0.095,1.9,1.35,0.001,0.62,3.21,0.01,0.1,0.07,0
2263,0.08,28.85,0.01,0.96,0.008,1.37,0.65,0.72,0.57,0.37,0.007,0.153,15.0,1.59,0.003,0.58,2.14,0.1,0.49,0.09,0
1048,2.73,8.92,0.59,4.09,0.06,0.45,0.09,0.54,0.14,0.0,0.0,0.069,8.76,2.0,0.007,17.15,2.91,0.08,0.43,0.09,0
4891,0.04,16.9,0.05,1.74,0.09,0.5,0.01,0.08,0.3,0.0,0.76,0.022,6.92,0.8,0.009,2.03,2.36,0.09,0.0,0.06,0
299,3.81,11.11,0.001,2.17,0.005,6.03,0.45,0.22,0.79,0.59,0.59,0.119,14.08,1.38,0.001,25.55,6.14,0.08,0.4,0.05,1
1464,1.71,18.85,0.09,1.37,0.05,3.7,0.09,0.77,1.23,0.0,0.79,0.112,11.26,1.5,0.008,4.78,1.91,0.02,0.04,0.04,0
7912,0.09,4.26,0.01,0.23,0.06,0.22,0.09,0.03,1.14,0.77,0.0,0.174,9.33,1.4,0.006,3.57,0.22,0.04,0.1,0.09,0
5770,0.02,24.85,0.06,0.86,0.06,0.05,0.04,0.23,0.31,0.43,0.0,0.102,1.54,0.75,0.001,9.48,0.44,0.02,0.08,0.03,0
4087,0.04,14.64,0.05,0.14,0.02,0.04,0.02,0.07,0.01,0.0,0.76,0.052,14.91,0.2,0.009,0.79,0.85,0.01,0.06,0.05,0
153,4.91,20.65,0.02,2.69,0.001,2.45,0.19,0.17,0.59,0.07,0.008,0.159,18.25,1.51,0.008,17.53,6.49,0.01,0.31,0.09,1
5976,0.1,10.95,0.08,1.11,0.02,0.28,0.01,1.35,1.33,0.21,0.007,0.151,10.29,1.67,0.009,10.36,4.18,0.08,0.05,0.01,0
3285,0.03,18.72,0.76,1.66,0.11,3.44,0.3,1.09,1.35,0.38,0.006,0.13,18.43,1.46,0.01,49.3,6.33,0.05,0.06,0.07,0
2246,0.13,24.6,0.01,3.73,0.006,2.79,0.02,1.17,1.09,0.46,0.008,0.089,13.08,1.52,0.004,50.43,1.22,0.03,0.03,0.08,0
6763,0.05,20.25,0.07,0.93,0.09,0.14,0.04,1.57,1.17,0.26,0.004,0.135,11.41,1.96,0.009,0.35,1.62,0.06,0.1,0.0,0
7969,0.09,8.22,0.08,0.75,0.06,0.48,0.04,0.01,0.02,0.22,0.0,0.017,14.21,1.83,0.001,9.42,0.74,0.0,0.03,0.06,0
6609,0.04,20.61,0.06,0.74,0.03,0.01,0.0,1.55,0.14,0.89,0.89,0.041,2.29,1.61,0.008,0.02,2.98,0.01,0.07,0.02,0
2680,0.35,20.5,0.05,2.36,0.001,0.5,0.17,1.07,1.03,0.27,0.002,0.141,16.63,1.22,0.006,33.5,2.73,0.1,0.34,0.08,0
5107,0.03,11.38,0.02,0.52,0.08,0.07,0.09,0.13,1.29,0.0,0.82,0.072,13.29,0.75,0.006,3.42,0.22,0.02,0.01,0.04,0
969,4.45,7.48,0.03,0.83,0.004,3.03,0.36,0.55,1.14,0.0,0.0,0.18,15.86,1.83,0.01,48.83,7.79,0.08,0.13,0.01,0
5458,0.09,16.25,0.01,0.04,0.09,0.32,0.08,0.99,0.87,0.0,0.002,0.17,5.1,0.32,0.001,9.13,0.74,0.03,0.09,0.07,0
1093,2.71,22.74,0.29,3.04,0.02,3.36,0.79,1.57,0.66,0.0,0.0,0.071,14.49,1.81,0.008,34.71,3.32,0.05,0.32,0.06,0
957,0.74,14.13,0.001,0.74,0.002,3.23,0.55,0.63,0.7,0.0,0.0,0.144,8.95,1.2,0.005,49.41,5.76,0.06,0.5,0.02,0
204,1.73,12.32,0.02,3.93,0.002,3.91,0.07,1.89,0.17,0.66,0.66,0.124,16.62,1.19,0.009,59.31,3.75,0.07,0.32,0.02,0
3819,0.05,29.08,0.56,3.68,0.11,3.49,0.67,0.01,0.48,0.65,0.65,0.125,14.42,2.07,0.0,57.36,6.85,0.06,0.11,0.06,0
5810,0.0,17.49,0.05,0.65,0.02,0.07,0.09,1.6,0.52,0.51,0.51,0.125,9.48,0.77,0.002,3.72,0.63,0.04,0.04,0.01,0
7688,0.04,6.02,0.02,0.94,0.05,0.49,0.05,0.73,0.64,0.0,0.0,0.089,18.53,2.05,0.006,7.59,0.39,0.04,0.08,0.06,0
4489,0.03,18.94,0.08,1.37,0.05,0.07,0.02,0.02,0.64,0.0,0.69,0.005,1.16,0.89,0.001,1.47,0.94,0.07,0.07,0.05,0
5028,0.0,25.28,0.08,0.75,0.03,0.09,0.04,0.46,1.41,0.08,0.006,0.049,9.94,0.79,0.006,0.02,0.53,0.03,0.01,0.0,0
4383,0.01,13.21,0.1,0.73,0.06,0.19,0.1,0.06,0.31,0.01,0.007,0.19,10.63,0.62,0.003,0.27,0.71,0.04,0.08,0.04,0
7910,0.01,14.09,0.03,0.3,0.07,0.07,0.0,0.1,1.39,0.89,0.0,0.005,8.37,1.55,0.005,0.6,3.37,0.08,0.07,0.0,0
3110,0.08,14.71,0.1,4.03,0.1,8.52,0.25,0.65,0.73,0.53,0.53,0.132,4.45,1.27,0.007,46.04,2.2,0.05,0.05,0.05,0
3489,0.09,0.12,0.53,2.8,0.01,1.61,0.35,0.1,1.32,0.99,0.99,0.001,17.19,1.27,0.003,31.21,2.39,0.07,0.25,0.0,0
1739,4.62,22.86,0.23,1.16,0.07,3.08,0.65,0.16,0.49,0.97,0.97,0.163,18.31,1.24,0.002,19.94,1.27,0.01,0.15,0.06,0
6102,0.08,19.51,0.06,1.29,0.0,0.05,0.07,0.36,0.73,0.47,0.0,0.003,14.01,1.36,0.005,1.42,0.37,0.03,0.07,0.02,0
1318,4.73,11.75,0.13,2.45,0.0,5.76,0.77,1.02,1.34,0.0,0.62,0.062,17.9,2.16,0.006,31.6,4.53,0.02,0.29,0.06,0
150,0.9,5.48,0.05,3.58,0.001,4.95,0.15,1.38,1.39,0.87,0.87,0.047,2.77,1.21,0.001,25.15,7.35,0.09,0.44,0.08,1
2807,0.03,3.42,0.02,3.34,0.001,5.79,0.12,1.85,0.33,0.6,0.6,0.16,5.35,1.37,0.003,36.39,4.33,0.02,0.39,0.07,0
445,0.65,13.96,0.001,3.72,0.001,5.17,0.37,1.64,1.39,0.3,0.005,0.156,15.69,1.22,0.003,16.85,0.67,0.03,0.21,0.06,1
2640,0.07,7.47,0.05,1.77,0.001,4.02,0.62,0.05,1.37,0.94,0.94,0.151,8.35,1.19,0.0,55.8,5.56,0.07,0.17,0.03,0
1074,2.78,19.32,0.67,1.94,0.02,2.38,0.74,0.18,0.13,0.0,0.0,0.132,9.63,1.82,0.006,8.39,6.35,0.0,0.17,0.06,0
6513,0.06,26.75,0.1,0.33,0.04,0.62,0.02,1.32,0.59,0.18,0.008,0.122,15.67,1.97,0.009,1.25,0.65,0.04,0.1,0.05,0
7400,0.04,10.5,0.05,0.7,0.02,0.16,0.02,1.63,0.67,0.4,0.008,0.143,6.85,1.29,0.008,2.29,2.23,0.02,0.08,0.03,0
4363,0.08,12.06,0.03,0.54,0.04,0.02,0.03,0.05,1.36,0.0,0.001,0.06,14.49,0.2,0.004,1.43,0.24,0.03,0.07,0.05,0
1004,0.97,24.23,0.17,0.43,0.04,2.91,0.69,0.57,0.61,0.0,0.0,0.117,7.37,1.38,0.003,27.28,2.41,0.02,0.06,0.02,1
5007,0.06,23.78,0.08,0.8,0.06,0.06,0.05,1.45,0.98,0.0,0.002,0.167,15.21,0.07,0.004,1.29,2.2,0.08,0.08,0.08,0
5954,0.03,10.46,0.07,0.18,0.04,0.23,0.1,1.69,0.39,0.05,0.004,0.125,3.29,0.91,0.003,2.29,3.16,0.05,0.04,0.02,0
7614,0.06,0.64,0.05,2.51,0.02,0.08,0.05,0.73,1.43,0.0,0.0,0.081,11.3,1.79,0.004,0.87,0.55,0.08,0.06,0.07,0
4963,0.1,23.25,0.02,0.4,0.06,0.12,0.08,0.04,0.52,0.0,0.003,0.057,13.75,0.57,0.005,11.65,0.31,0.07,0.01,0.08,0
2201,0.05,25.9,0.01,2.56,0.001,1.81,0.11,1.96,1.32,0.85,0.85,0.192,13.28,1.37,0.002,52.71,2.96,0.09,0.32,0.09,0
1385,1.17,8.28,0.87,2.56,0.09,7.65,0.3,1.71,0.03,0.0,0.6,0.193,10.84,1.97,0.003,49.32,1.75,0.01,0.04,0.04,0
4195,0.0,11.6,0.02,0.94,0.08,0.09,0.1,0.05,1.26,0.0,0.75,0.102,18.18,0.66,0.006,4.76,5.87,0.03,0.07,0.07,0
7854,0.09,0.96,0.02,0.26,0.03,0.05,0.07,0.02,0.05,0.0,0.0,0.111,15.92,1.32,0.006,11.58,4.35,0.05,0.07,0.03,0
1536,4.82,23.62,0.99,2.2,0.1,2.56,0.3,0.86,1.34,0.0,0.97,0.086,2.37,1.24,0.002,18.07,4.89,0.04,0.21,0.01,0
1470,1.56,23.09,0.1,4.27,0.12,8.13,0.15,0.96,1.41,0.0,0.99,0.13,12.32,1.51,0.001,38.76,4.74,0.01,0.03,0.03,1
499,2.06,15.16,0.03,3.04,0.007,1.78,0.48,0.75,0.09,0.84,0.84,0.183,11.36,1.98,0.001,31.24,3.6,0.03,0.42,0.05,1
6024,0.07,21.97,0.08,0.93,0.02,0.44,0.07,1.05,1.0,0.25,0.007,0.109,1.92,1.07,0.001,0.4,0.56,0.04,0.03,0.05,0
5663,0.1,21.08,0.06,0.48,0.06,0.12,0.07,1.47,1.24,0.83,0.83,0.026,1.29,1.95,0.009,0.36,5.58,0.1,0.07,0.09,0
5415,0.04,2.49,0.02,0.49,0.06,0.06,0.04,0.87,1.14,0.0,0.79,0.102,5.81,0.98,0.006,9.99,0.61,0.1,0.03,0.03,0
2649,0.01,7.28,0.02,1.14,0.005,4.55,0.24,0.28,0.82,0.54,0.54,0.197,1.4,1.95,0.007,41.66,3.64,0.05,0.37,0.05,0
2192,0.06,18.04,0.01,0.69,0.004,1.49,0.86,1.44,1.42,0.31,0.007,0.177,0.19,1.2,0.002,37.89,4.95,0.06,0.07,0.06,0
6537,0.02,2.56,0.06,0.58,0.01,0.51,0.05,0.4,0.79,0.63,0.63,0.122,7.46,1.72,0.009,0.17,0.34,0.07,0.02,0.01,0
2080,0.04,14.79,0.04,3.08,0.007,6.06,0.68,1.3,0.5,0.1,0.008,0.036,2.08,1.69,0.008,54.32,0.86,0.01,0.19,0.02,0
5397,0.07,22,0.08,2.18,0.02,0.01,0.01,1.66,1.08,0.0,0.001,0.017,14.41,0.53,0.001,0.48,0.3,0.03,0.01,0.08,0
6152,0.05,19.84,0.04,1.79,0.05,0.08,0.09,0.17,0.59,0.07,0.008,0.159,18.25,1.51,0.008,2.43,4.1,0.01,0.08,0.09,0
3705,0.04,28.6,0.34,1.99,0.06,6.68,0.03,0.02,0.43,0.73,0.73,0.001,10.31,1.68,0.009,7.74,3.63,0.02,0.12,0.01,0
4124,0.02,22.65,0.08,2.47,0.01,0.19,0.04,0.09,1.27,0.08,0.008,0.194,13.32,0.48,0.005,1.78,2.65,0.08,0.08,0.07,0
5608,0.06,13.83,0.05,0.77,0.07,0.02,0.05,0.15,1.1,0.5,0.5,0.194,4.96,0.73,0.0,0.34,0.39,0.05,0.03,0.02,0
4181,0.07,1.72,0.08,0.9,0.08,0.15,0.04,0.06,1.0,0.0,0.005,0.152,16.52,0.56,0.006,6.81,0.55,0.07,0.1,0.06,0
2886,0.01,28.29,0.03,3.45,0.005,3.83,0.04,1.04,1.36,0.72,0.72,0.161,12.25,1.27,0.008,13.93,6.59,0.06,0.11,0.04,0
5198,0.07,21.67,0.05,1.36,0.07,0.32,0.02,0.53,0.95,0.0,0.004,0.011,13.09,0.47,0.006,4.56,0.3,0.03,0.07,0.05,0
3802,0.01,23.2,0.72,0.3,0.09,1.2,0.28,0.05,0.66,0.93,0.93,0.155,17.45,1.45,0.002,15.08,7.2,0.07,0.14,0.04,0
3703,0.01,26.69,1.0,4.33,0.11,1.42,0.12,0.06,1.04,0.29,0.009,0.001,15.52,1.71,0.007,11.89,1.2,0.02,0.4,0.07,0
1018,4.93,26.84,0.77,0.8,0.03,1.24,0.68,0.71,0.99,0.0,0.0,0.071,0.96,1.24,0.002,24.38,1.0,0.0,0.41,0.05,0
3157,0.07,23.31,0.58,1.91,0.01,6.84,0.43,1.83,1.03,0.48,0.009,0.137,10.48,2.2,0.002,44.5,1.08,0.06,0.27,0.02,0
1642,4.38,14.3,0.21,0.5,0.04,5.99,0.04,0.98,0.77,0.52,0.52,0.185,18.3,1.8,0.009,50.13,3.55,0.1,0.24,0.06,0
4082,0.0,25.93,0.03,0.82,0.08,0.08,0.03,0.07,0.3,0.0,0.004,0.162,2.31,0.31,0.008,0.24,0.81,0.01,0.08,0.0,0
6417,0.0,22.07,0.01,0.66,0.05,0.01,0.06,1.92,1.36,0.94,0.94,0.128,7.67,1.54,0.008,5.47,0.13,0.07,0.05,0.03,0
7559,0.06,6.3,0.02,0.39,0.04,0.27,0.07,1.34,0.5,0.0,0.0,0.087,13.79,1.43,0.007,2.69,3.11,0.01,0.04,0.05,0
2015,0.01,2.41,0.03,0.59,0.002,1.94,0.77,1.54,0.62,0.23,0.001,0.017,1.99,1.08,0.007,11.16,0.98,0.01,0.47,0.03,0
2553,0.09,14.52,0.02,0.77,0.005,0.6,0.8,1.94,1.31,0.69,0.69,0.194,15.32,1.54,0.004,6.86,1.79,0.06,0.42,0.01,0
4323,0.06,21.61,0.0,1.41,0.06,0.17,0.08,0.09,0.34,0.0,0.001,0.08,0.55,0.18,0.009,7.64,0.25,0.03,0.02,0.01,0
3012,0.08,19.16,0.75,3.32,0.1,0.35,0.42,1.0,0.09,0.91,0.91,0.103,4.58,2.08,0.006,27.16,1.97,0.03,0.06,0.05,0
5612,0.05,6.6,0.02,0.21,0.07,0.27,0.01,1.0,0.36,0.3,0.005,0.092,0.59,0.68,0.008,3.29,0.24,0.09,0.06,0.04,0
1535,0.24,27.45,0.49,3.78,0.1,2.03,0.13,0.93,0.85,0.0,0.001,0.167,16.03,1.67,0.01,15.98,0.8,0.07,0.07,0.0,1
5779,0.1,3.49,0.03,1.95,0.06,0.09,0.07,0.69,0.14,0.44,0.008,0.155,5.96,0.96,0.01,4.54,0.77,0.02,0.01,0.02,0
3870,0.09,21.94,0.32,1.39,0.04,7.77,0.89,0.01,1.0,0.75,0.75,0.119,9.55,1.14,0.009,29.37,2.38,0.09,0.24,0.02,0
7112,0.05,0.07,0.09,0.78,0.1,0.06,0.09,0.94,0.26,0.28,0.009,0.023,11.11,1.43,0.003,7.44,2.43,0.06,0.09,0.04,0
2560,0.15,5.11,0.001,1.17,0.006,0.2,0.18,0.18,0.37,0.03,0.008,0.081,10.84,1.82,0.007,0.9,2.77,0.03,0.43,0.03,0
2123,0.03,25.2,0.04,1.01,0.008,2.78,0.04,0.87,0.16,0.41,0.003,0.043,6.83,1.42,0.008,46.06,5.99,0.02,0.4,0.05,0
2494,0.09,24.5,0.03,2.7,0.004,6.27,0.23,1.27,0.21,0.67,0.67,0.092,5.21,1.24,0.01,38.04,4.5,0.08,0.25,0.09,0
7714,0.07,15.39,0.05,1.03,0.09,0.44,0.06,0.08,0.51,0.0,0.0,0.141,13.02,1.89,0.006,1.58,7.64,0.05,0.01,0.03,0
7068,0.08,4.16,0.09,0.91,0.1,0.19,0.09,1.55,1.09,0.72,0.72,0.137,14.03,1.69,0.001,0.34,0.96,0.09,0.01,0.03,0
2326,0.14,9.92,0.02,2.78,0.002,5.4,0.1,1.09,0.37,0.53,0.53,0.075,15.62,1.01,0.009,12.9,5.69,0.05,0.38,0.09,0
6143,0.02,14.38,0.0,0.05,0.02,0.3,0.03,0.81,0.24,0.15,0.005,0.005,16.78,1.58,0.002,1.35,0.09,0.04,0.02,0.03,0
5460,0.09,14.85,0.03,0.35,0.08,0.38,0.05,0.28,1.16,0.0,0.85,0.005,11.0,0.2,0.005,0.12,0.36,0.09,0.1,0.08,0
6632,0.06,9.39,0.06,0.6,0.06,0.28,0.07,0.55,0.96,0.11,0.001,0.131,18.8,1.79,0.007,1.8,2.14,0.08,0.05,0.06,0
6552,0.01,14.16,0.08,0.11,0.03,0.04,0.1,1.94,1.31,0.69,0.69,0.194,15.32,1.54,0.004,0.38,0.49,0.06,0.0,0.01,0
7118,0.05,0.59,0.06,0.74,0.0,0.1,0.06,1.52,0.76,0.57,0.57,0.155,8.45,1.96,0.002,0.38,2.37,0.1,0.05,0.08,0
7483,0.06,12.21,0.03,0.79,0.08,0.2,0.01,0.89,0.7,0.0,0.0,0.122,18.9,1.59,0.002,0.25,1.98,0.05,0.04,0.05,0
7232,0.03,5.57,0.04,0.08,0.09,0.28,0.01,0.57,1.33,1.0,1.0,0.065,17.14,1.29,0.004,2.37,3.49,0.08,0.07,0.08,0
5090,0.06,13.1,0.05,1.77,0.01,0.1,0.02,1.5,0.69,0.0,0.82,0.053,1.28,0.61,0.005,0.92,0.99,0.05,0.02,0.07,0
5088,0.09,17.35,0.03,1.74,0.06,0.05,0.08,0.22,1.09,0.0,0.57,0.101,10.69,0.31,0.001,6.03,0.66,0.04,0.01,0.01,0
2849,0.0,5.45,0.02,2.79,0.008,5.64,0.29,0.67,0.25,0.74,0.74,0.169,6.98,1.39,0.001,41.33,3.08,0.06,0.49,0.02,0
6158,0.03,27.15,0.05,0.53,0.07,0.33,0.03,0.52,0.22,0.69,0.69,0.064,12.59,1.37,0.004,9.12,2.42,0.03,0.07,0.07,0
1121,3.09,22.19,0.28,2.69,0.02,2.58,0.46,0.24,0.66,0.0,0.0,0.17,16.22,1.64,0.006,4.39,0.68,0.02,0.09,0.02,1
4502,0.09,0.53,0.08,0.69,0.08,0.02,0.02,0.07,0.56,0.0,0.94,0.006,15.78,0.29,0.009,0.64,3.94,0.01,0.05,0.01,0
2774,0.37,7.8,0.03,0.77,0.001,1.33,0.16,0.99,0.08,0.52,0.52,0.022,12.05,1.91,0.009,49.83,5.84,0.05,0.41,0.07,0
7975,0.1,1.97,0.06,0.26,0.05,0.22,0.04,0.08,0.62,0.02,0.0,0.09,13.97,1.0,0.008,0.97,3.78,0.07,0.02,0.06,0
4901,0.07,4.28,0.02,0.29,0.1,0.46,0.01,0.06,1.31,0.0,0.009,0.068,13.52,0.45,0.0,1.43,1.84,0.08,0.06,0.03,0
1899,0.49,1.74,0.87,0.49,0.07,4.6,0.38,1.77,0.78,0.22,0.005,0.053,1.15,1.74,0.006,46.99,3.56,0.01,0.33,0.05,0
475,1.54,14.49,0.001,0.02,0.004,4.71,0.19,1.3,0.95,1.0,1.0,0.133,17.98,1.87,0.008,15.73,3.83,0.0,0.49,0.09,1
3715,0.04,15.27,0.41,2.9,0.01,2.45,0.05,0.02,1.1,1.0,1.0,0.001,8.05,1.75,0.003,28.54,3.43,0.09,0.1,0.0,0
306,4.26,28.71,0.02,1.12,0.002,3.48,0.78,1.59,1.01,0.3,0.008,0.052,0.29,1.75,0.004,27.89,4.96,0.08,0.27,0.08,1
5077,0.02,26.81,0.05,0.47,0.02,0.21,0.01,1.99,0.22,0.0,0.008,0.085,4.16,1.54,0.008,5.03,0.55,0.09,0.07,0.03,0
6485,0.03,20.96,0.01,0.82,0.1,0.22,0.05,1.08,1.18,0.55,0.55,0.105,3.18,1.06,0.006,10.65,0.71,0.08,0.01,0.06,0
974,0.99,28.95,0.05,2.13,0.007,7.64,0.04,0.84,0.62,0.0,0.0,0.093,10.81,1.5,0.004,57.11,0.2,0.03,0.48,0.02,0
194,3.43,24.07,0.05,2.76,0.003,4.4,0.09,0.37,0.49,0.14,0.007,0.185,11.24,1.89,0.01,47.29,4.85,0.06,0.18,0.02,0
2728,0.01,2.98,0.04,1.9,0.003,2.37,0.11,1.53,1.3,0.93,0.93,0.075,12.22,1.77,0.008,54.96,4.37,0.05,0.22,0.05,0
1690,3.9,11.23,0.4,0.55,0.05,6.78,0.63,1.66,0.53,0.43,0.009,0.03,7.23,1.49,0.008,1.77,2.26,0.08,0.32,0.07,0
